CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Segment
13938,35,1,71.66,3,1,1,New Customers
13939,23,3,568.55,3,3,2,Potential Loyalists
13940,17,4,839.14,4,3,3,Champions
13941,22,5,4187.08,3,4,4,Champions
13946,79,3,496.05,2,3,2,Potential Loyalists
13947,65,1,90.60000000000001,2,1,1,Potential Loyalists
13948,361,1,102.0,1,1,1,Lost
13949,3,6,2427.32,4,4,4,Champions
13950,11,4,628.36,4,3,2,Potential Loyalists
13951,176,3,674.45,1,3,3,Cannot Lose Them
13952,218,2,3217.1710000000003,1,2,4,Potential Loyalists
13953,7,2,265.68,4,2,1,New Customers
13954,2,2,340.22,4,2,2,New Customers
13955,154,2,322.96,1,2,2,Potential Loyalists
13956,5,5,989.32,4,4,3,Champions
13959,79,3,594.04,2,3,2,Potential Loyalists
13960,21,2,230.22,3,2,1,New Customers
13962,22,2,147.6,3,2,1,New Customers
13963,308,4,664.54,1,3,3,Cannot Lose Them
13967,146,1,80.7,1,1,1,Lost
13969,7,18,8729.22,4,4,4,Champions
13971,19,8,2758.26,3,4,4,Champions
13972,71,2,190.25,2,2,1,Potential Loyalists
13973,287,1,264.7,1,1,1,Lost
13974,49,1,413.59000000000003,3,1,2,New Customers
13975,31,6,2461.2400000000002,3,4,4,Champions
13976,207,1,357.98,1,1,2,Lost
13978,15,2,196.79,4,2,1,New Customers
13979,73,1,869.87,2,1,3,Potential Loyalists
13980,60,1,200.14,2,1,1,Potential Loyalists
13982,39,4,1871.81,3,3,4,Champions
13983,30,10,1733.43,3,4,4,Champions
13984,27,4,488.03,3,3,2,Potential Loyalists
13985,4,15,7028.2300000000005,4,4,4,Champions
13986,17,1,239.82,4,1,1,New Customers
13988,20,6,4051.06,3,4,4,Champions
13989,66,2,1029.92,2,2,3,Potential Loyalists
13990,213,1,311.3,1,1,2,Lost
13991,12,6,852.88,4,4,3,Champions
13992,30,1,76.8,3,1,1,New Customers
13993,43,9,3277.66,3,4,4,Champions
13994,4,6,2274.14,4,4,4,Champions
13995,15,5,1393.69,4,4,3,Champions
13999,10,12,3901.81,4,4,4,Champions
14000,211,1,500.3,1,1,2,Lost
14001,46,3,2043.0800000000002,3,3,4,Champions
14002,134,2,512.78,2,2,2,Potential Loyalists
14004,43,7,4582.64,3,4,4,Champions
14005,10,5,2773.92,4,4,4,Champions
14006,116,3,946.24,2,3,3,Potential Loyalists
14009,198,2,695.61,1,2,3,Potential Loyalists
14012,278,1,328.8,1,1,2,Lost
14013,110,3,473.02,2,3,2,Potential Loyalists
14014,77,1,505.18,2,1,2,Potential Loyalists
14015,53,1,917.34,2,1,3,Potential Loyalists
14016,162,4,4226.21,1,3,4,Cannot Lose Them
14019,47,3,1369.77,3,3,3,Champions
14020,17,2,642.8,4,2,3,New Customers
14021,155,3,631.9,1,3,2,At Risk
14022,225,1,440.0,1,1,2,Lost
14023,7,2,584.07,4,2,2,New Customers
14024,122,2,327.7,2,2,2,Potential Loyalists
14027,61,1,104.82,2,1,1,Potential Loyalists
14029,63,2,467.66,2,2,2,Potential Loyalists
14030,18,8,1782.19,4,4,4,Champions
14031,7,17,12308.78,4,4,4,Champions
14032,2,11,2975.59,4,4,4,Champions
14034,22,3,561.09,3,3,2,Potential Loyalists
14035,29,5,1413.02,3,4,3,Champions
14036,285,1,626.65,1,1,2,Lost
14037,176,2,147.20000000000002,1,2,1,Potential Loyalists
14038,78,3,1560.38,2,3,4,Potential Loyalists
14039,33,1,152.2,3,1,1,New Customers
14040,41,12,3560.32,3,4,4,Champions
14041,266,1,141.41,1,1,1,Lost
14044,27,4,596.47,3,3,2,Potential Loyalists
14045,109,2,1090.8,2,2,3,Potential Loyalists
14046,284,1,154.99,1,1,1,Lost
14047,9,5,1308.6100000000001,4,4,3,Champions
14048,305,1,409.93,1,1,2,Lost
14049,17,4,5411.97,4,3,4,Champions
14050,32,2,746.36,3,2,3,New Customers
14051,1,23,15595.390000000001,4,4,4,Champions
14052,20,1,225.35999999999999,3,1,1,New Customers
14053,124,2,260.25,2,2,1,Potential Loyalists
14054,65,1,92.46000000000001,2,1,1,Potential Loyalists
14055,106,1,725.6400000000001,2,1,3,Potential Loyalists
14056,1,23,8152.71,4,4,4,Champions
14057,24,16,5825.0199999999995,3,4,4,Champions
14059,267,1,183.6,1,1,1,Lost
14060,5,19,5895.62,4,4,4,Champions
14062,10,12,10139.65,4,4,4,Champions
14064,29,5,1023.3,3,4,3,Champions
14066,267,1,152.55,1,1,1,Lost
14067,64,2,355.75,2,2,2,Potential Loyalists
14068,320,1,265.85,1,1,1,Lost
14071,4,8,1420.6200000000001,4,4,3,Champions
14073,32,1,151.04,3,1,1,New Customers
14075,5,3,942.26,4,3,3,Champions
14076,129,1,101.72,2,1,1,Potential Loyalists
14077,41,5,499.42,3,4,2,Potential Loyalists
14078,102,6,1049.37,2,4,3,Potential Loyalists
14079,125,1,343.2,2,1,2,Potential Loyalists
14080,33,1,45.599999999999994,3,1,1,New Customers
14081,302,2,921.62,1,2,3,Potential Loyalists
14082,365,1,182.25,1,1,1,Lost
14083,4,9,985.95,4,4,3,Champions
14085,2,18,4371.44,4,4,4,Champions
14087,3,1,191.47,4,1,1,New Customers
14088,10,13,49368.61,4,4,4,Champions
14089,57,1,158.75,2,1,1,Potential Loyalists
14090,325,1,76.32000000000001,1,1,1,Lost
14092,8,14,4076.9100000000003,4,4,4,Champions
14093,12,1,433.86,4,1,2,New Customers
14096,4,17,47835.37,4,4,4,Champions
14098,37,1,147.35,3,1,1,New Customers
14099,16,11,3087.2200000000003,4,4,4,Champions
14100,138,1,191.95,2,1,1,Potential Loyalists
14101,74,6,2885.99,2,4,4,Potential Loyalists
14102,5,5,1105.8799999999999,4,4,3,Champions
14104,166,1,77.36,1,1,1,Lost
14105,239,1,1266.23,1,1,3,Lost
14107,52,7,2703.23,2,4,4,Potential Loyalists
14108,31,2,581.26,3,2,2,New Customers
14109,73,1,144.2,2,1,1,Potential Loyalists
14110,4,12,5683.15,4,4,4,Champions
14111,14,4,598.65,4,3,2,Potential Loyalists
14112,23,7,2915.15,3,4,4,Champions
14113,4,4,1840.42,4,3,4,Champions
14114,274,2,284.83,1,2,1,Potential Loyalists
14116,20,5,1382.74,3,4,3,Champions
14117,144,1,90.0,1,1,1,Lost
14121,4,4,2713.5,4,3,4,Champions
14124,84,1,118.08,2,1,1,Potential Loyalists
14125,11,3,2661.73,4,3,4,Champions
14126,8,3,385.85,4,3,2,Potential Loyalists
14127,123,3,709.71,2,3,3,Potential Loyalists
14128,61,2,637.5,2,2,3,Potential Loyalists
14129,2,5,1123.8600000000001,4,4,3,Champions
14130,319,1,480.91,1,1,2,Lost
14132,2,11,3586.03,4,4,4,Champions
14133,130,3,569.69,2,3,2,Potential Loyalists
14135,2,15,4478.31,4,4,4,Champions
14138,2,2,965.88,4,2,3,New Customers
14139,46,1,415.82,3,1,2,New Customers
14140,4,2,935.05,4,2,3,New Customers
14141,3,4,915.13,4,3,3,Champions
14142,373,1,311.81,1,1,2,Lost
14143,134,1,115.8,2,1,1,Potential Loyalists
14145,47,4,3742.2,3,3,4,Champions
14146,9,5,4089.3,4,4,4,Champions
14147,78,2,483.4,2,2,2,Potential Loyalists
14148,234,1,157.2,1,1,1,Lost
14149,221,1,446.62,1,1,2,Lost
14150,36,2,658.64,3,2,3,New Customers
14152,75,2,621.29,2,2,2,Potential Loyalists
14154,239,2,1150.62,1,2,3,Potential Loyalists
14155,266,1,118.75,1,1,1,Lost
14156,10,51,70401.74,4,4,4,Champions
14157,20,2,424.89000000000004,3,2,2,New Customers
14158,40,1,507.65999999999997,3,1,2,New Customers
14159,20,11,4613.4,3,4,4,Champions
14161,216,3,1097.6200000000001,1,3,3,Cannot Lose Them
14162,174,2,289.36,1,2,2,Potential Loyalists
14163,87,4,2314.11,2,3,4,Potential Loyalists
14164,81,1,1273.77,2,1,3,Potential Loyalists
14165,276,1,120.44,1,1,1,Lost
14167,39,4,562.59,3,3,2,Potential Loyalists
14171,98,1,363.79,2,1,2,Potential Loyalists
14173,11,4,433.89,4,3,2,Potential Loyalists
14174,33,1,134.46,3,1,1,New Customers
14175,60,3,3069.75,2,3,4,Potential Loyalists
14176,297,4,576.9000000000001,1,3,2,At Risk
14177,86,4,549.46,2,3,2,Potential Loyalists
14178,9,7,1600.26,4,4,4,Champions
14179,41,2,701.57,3,2,3,New Customers
14180,11,25,4170.67,4,4,4,Champions
14184,67,1,452.89,2,1,2,Potential Loyalists
14185,331,1,32.65,1,1,1,Lost
14188,31,6,2054.36,3,4,4,Champions
14189,2,15,4636.8,4,4,4,Champions
14191,2,13,4684.76,4,4,4,Champions
14193,68,2,853.39,2,2,3,Potential Loyalists
14194,5,21,11246.37,4,4,4,Champions
14195,202,2,375.2,1,2,2,Potential Loyalists
14196,107,1,335.52,2,1,2,Potential Loyalists
14198,18,4,681.45,4,3,3,Champions
14199,218,1,185.39999999999998,1,1,1,Lost
14201,60,7,747.44,2,4,3,Potential Loyalists
14204,2,1,150.61,4,1,1,New Customers
14205,17,2,466.7,4,2,2,New Customers
14206,239,1,328.15999999999997,1,1,2,Lost
14208,95,1,151.74,2,1,1,Potential Loyalists
14209,11,6,2033.53,4,4,4,Champions
14210,106,6,1905.8400000000001,2,4,4,Potential Loyalists
14211,53,9,2241.1,2,4,4,Potential Loyalists
14212,90,1,678.8,2,1,3,Potential Loyalists
14214,31,5,970.48,3,4,3,Champions
14215,12,6,1789.72,4,4,4,Champions
14216,3,4,1799.3,4,3,4,Champions
14217,2,17,1969.0800000000002,4,4,4,Champions
14218,43,1,169.48000000000002,3,1,1,New Customers
14219,4,1,89.94,4,1,1,New Customers
14220,247,2,632.4000000000001,1,2,3,Potential Loyalists
14221,42,9,3354.3,3,4,4,Champions
14222,177,1,683.17,1,1,3,Lost
14223,92,3,991.13,2,3,3,Potential Loyalists
14224,110,4,918.98,2,3,3,Potential Loyalists
14226,30,4,1855.29,3,3,4,Champions
14227,26,10,3350.96,3,4,4,Champions
14229,52,3,1547.2,2,3,4,Potential Loyalists
14231,184,3,845.8100000000001,1,3,3,Cannot Lose Them
14232,43,5,2048.07,3,4,4,Champions
14233,49,4,1230.72,3,3,3,Champions
14234,22,4,754.12,3,3,3,Champions
14235,75,5,3144.86,2,4,4,Potential Loyalists
14236,81,2,490.86,2,2,2,Potential Loyalists
14237,373,1,127.10000000000001,1,1,1,Lost
14238,326,1,146.85,1,1,1,Lost
14239,43,11,2346.9500000000003,3,4,4,Champions
14240,30,2,890.34,3,2,3,New Customers
14241,184,1,213.70000000000002,1,1,1,Lost
14242,235,2,280.55,1,2,1,Potential Loyalists
14243,9,10,2588.77,4,4,4,Champions
14245,220,2,1693.45,1,2,4,Potential Loyalists
14246,111,3,1474.06,2,3,3,Potential Loyalists
14247,278,1,136.77,1,1,1,Lost
14248,318,1,302.58,1,1,2,Lost
14250,7,3,1904.05,4,3,4,Champions
14251,2,5,2879.7000000000003,4,4,4,Champions
14256,260,2,969.0600000000001,1,2,3,Potential Loyalists
14257,64,5,2814.17,2,4,4,Potential Loyalists
14258,9,9,11206.220000000001,4,4,4,Champions
14259,142,1,120.0,2,1,1,Potential Loyalists
14261,51,2,1163.45,3,2,3,New Customers
14262,8,8,2618.23,4,4,4,Champions
14264,155,2,333.97,1,2,2,Potential Loyalists
14265,109,2,496.28,2,2,2,Potential Loyalists
14267,163,3,1516.24,1,3,3,Cannot Lose Them
14270,332,1,492.65000000000003,1,1,2,Lost
14271,226,1,112.32000000000001,1,1,1,Lost
14272,74,2,437.96,2,2,2,Potential Loyalists
14273,51,4,559.97,3,3,2,Potential Loyalists
14276,99,3,1119.74,2,3,3,Potential Loyalists
14277,15,3,4002.4,4,3,4,Champions
14280,197,1,134.04,1,1,1,Lost
14282,3,15,3701.44,4,4,4,Champions
14284,31,2,595.25,3,2,2,New Customers
14285,21,4,1893.06,3,3,4,Champions
14286,24,3,4628.75,3,3,4,Champions
14287,8,2,159.35,4,2,1,New Customers
14288,213,1,426.6,1,1,2,Lost
14289,9,6,911.26,4,4,3,Champions
14290,11,5,2274.7,4,4,4,Champions
14291,2,11,3851.35,4,4,4,Champions
14292,8,9,4838.03,4,4,4,Champions
14293,3,4,1046.56,4,3,3,Champions
14295,40,1,166.20000000000002,3,1,1,New Customers
14297,18,4,1305.33,4,3,3,Champions
14298,8,42,47306.38,4,4,4,Champions
14299,8,9,3814.09,4,4,4,Champions
14300,19,1,43.2,3,1,1,New Customers
14301,117,1,575.34,2,1,2,Potential Loyalists
14304,223,1,367.5,1,1,2,Lost
14305,71,3,1843.96,2,3,4,Potential Loyalists
14306,51,2,1885.64,3,2,4,New Customers
14307,89,6,2944.87,2,4,4,Potential Loyalists
14309,8,9,2214.29,4,4,4,Champions
14311,243,1,310.26,1,1,2,Lost
14312,47,6,1586.64,3,4,4,Champions
14314,107,1,120.0,2,1,1,Potential Loyalists
14315,45,6,2394.33,3,4,4,Champions
14317,65,1,508.58,2,1,2,Potential Loyalists
14320,207,2,477.79,1,2,2,Potential Loyalists
14321,11,5,1530.75,4,4,3,Champions
14323,115,2,605.0600000000001,2,2,2,Potential Loyalists
14326,242,1,183.85,1,1,1,Lost
14327,163,1,311.65000000000003,1,1,2,Lost
14329,17,7,4834.96,4,4,4,Champions
14331,124,2,462.66,2,2,2,Potential Loyalists
14332,23,3,840.21,3,3,3,Champions
14333,68,1,415.2,2,1,2,Potential Loyalists
14334,17,8,2552.21,4,4,4,Champions
14335,16,2,454.86,4,2,2,New Customers
14336,17,4,1614.91,4,3,4,Champions
14338,161,2,588.22,1,2,2,Potential Loyalists
14339,243,1,309.52000000000004,1,1,2,Lost
14340,219,1,134.7,1,1,1,Lost
14341,45,8,2166.98,3,4,4,Champions
14342,21,4,668.5600000000001,3,3,3,Champions
14344,127,8,849.98,2,4,3,Potential Loyalists
14345,39,1,108.98,3,1,1,New Customers
14346,121,2,936.58,2,2,3,Potential Loyalists
14348,260,1,409.57,1,1,2,Lost
14349,10,1,133.5,4,1,1,New Customers
14350,274,1,282.93,1,1,1,Lost
14351,165,1,51.0,1,1,1,Lost
14352,157,4,1047.06,1,3,3,Cannot Lose Them
14353,215,1,90.6,1,1,1,Lost
14354,6,2,163.62,4,2,1,New Customers
14355,366,1,174.4,1,1,1,Lost
14356,80,2,701.23,2,2,3,Potential Loyalists
14357,43,1,225.12,3,1,1,New Customers
14359,19,3,895.23,3,3,3,Champions
14360,32,4,1999.68,3,3,4,Champions
14362,22,1,151.5,3,1,1,New Customers
14364,109,8,3717.35,2,4,4,Potential Loyalists
14367,8,16,9227.82,4,4,4,Champions
14368,320,1,155.0,1,1,1,Lost
14371,295,1,100.5,1,1,1,Lost
14373,358,1,51.6,1,1,1,Lost
14375,185,1,235.56,1,1,1,Lost
14377,191,2,561.15,1,2,2,Potential Loyalists
14379,44,2,348.1,3,2,2,New Customers
14381,52,1,202.68,2,1,1,Potential Loyalists
14382,26,1,591.54,3,1,2,New Customers
14383,38,3,1247.69,3,3,3,Champions
14385,9,3,202.10999999999999,4,3,1,Potential Loyalists
14386,297,1,142.4,1,1,1,Lost
14387,33,3,1644.4,3,3,4,Champions
14388,10,8,3212.84,4,4,4,Champions
14389,65,2,1043.46,2,2,3,Potential Loyalists
14390,10,9,4602.62,4,4,4,Champions
14393,218,1,67.95,1,1,1,Lost
14395,2,9,3479.91,4,4,4,Champions
14396,65,2,487.99,2,2,2,Potential Loyalists
14397,3,19,2509.28,4,4,4,Champions
14400,149,1,574.7,1,1,2,Lost
14401,4,13,3995.3199999999997,4,4,4,Champions
14403,130,4,1475.81,2,3,3,Potential Loyalists
14404,34,6,1432.3700000000001,3,4,3,Champions
14406,119,1,156.75,2,1,1,Potential Loyalists
14407,107,5,1988.38,2,4,4,Potential Loyalists
14408,11,7,2599.03,4,4,4,Champions
14409,71,6,1901.1000000000001,2,4,4,Potential Loyalists
14410,92,9,1100.27,2,4,3,Potential Loyalists
14411,311,1,1063.0,1,1,3,Lost
14412,43,2,770.03,3,2,3,New Customers
14413,362,1,121.05,1,1,1,Lost
14414,92,7,1441.3,2,4,3,Potential Loyalists
14415,1,13,5838.62,4,4,4,Champions
14416,22,2,490.22,3,2,2,New Customers
14418,4,3,1897.3,4,3,4,Champions
14419,11,6,1051.79,4,4,3,Champions
14420,99,1,387.52,2,1,2,Potential Loyalists
14421,57,2,813.11,2,2,3,Potential Loyalists
14422,1,6,4263.64,4,4,4,Champions
14423,218,1,265.2,1,1,1,Lost
14424,18,1,322.08,4,1,2,New Customers
14426,24,10,4447.77,3,4,4,Champions
14427,50,2,363.34000000000003,3,2,2,New Customers
14428,7,5,1199.06,4,4,3,Champions
14431,303,1,470.36,1,1,2,Lost
14432,10,6,2248.5,4,4,4,Champions
14434,22,6,1372.8,3,4,3,Champions
14436,99,1,89.06,2,1,1,Potential Loyalists
14437,366,1,63.0,1,1,1,Lost
14438,306,1,131.9,1,1,1,Lost
14439,320,1,2661.24,1,1,4,Lost
14440,8,5,2357.68,4,4,4,Champions
14441,1,4,1696.24,4,3,4,Champions
14442,205,2,1500.02,1,2,3,Potential Loyalists
14443,54,4,1384.25,2,3,3,Potential Loyalists
14446,1,4,1010.35,4,3,3,Champions
14447,19,5,1163.23,3,4,3,Champions
14448,9,2,375.35,4,2,2,New Customers
14449,19,4,885.8,3,3,3,Champions
14450,181,3,483.25,1,3,2,At Risk
14451,60,2,643.9,2,2,3,Potential Loyalists
14452,11,2,242.1,4,2,1,New Customers
14453,190,1,119.93,1,1,1,Lost
14456,5,9,3017.28,4,4,4,Champions
14457,311,1,113.64,1,1,1,Lost
14459,155,1,1837.92,1,1,4,Lost
14460,110,3,392.58,2,3,2,Potential Loyalists
14461,148,3,2086.11,1,3,4,Cannot Lose Them
14462,66,11,1963.6200000000001,2,4,4,Potential Loyalists
14463,98,3,514.62,2,3,2,Potential Loyalists
14465,247,3,1038.44,1,3,3,Cannot Lose Them
14466,29,7,2272.4,3,4,4,Champions
14467,18,4,596.26,4,3,2,Potential Loyalists
14470,12,2,411.19,4,2,2,New Customers
14472,104,8,1785.82,2,4,4,Potential Loyalists
14473,74,2,234.34,2,2,1,Potential Loyalists
14474,46,1,514.36,3,1,2,New Customers
14475,72,3,925.85,2,3,3,Potential Loyalists
14476,257,1,193.0,1,1,1,Lost
14477,20,4,1309.6,3,3,3,Champions
14479,254,2,316.25,1,2,2,Potential Loyalists
14480,11,1,279.05,4,1,1,New Customers
14481,165,2,636.51,1,2,3,Potential Loyalists
14482,18,6,1862.16,4,4,4,Champions
14483,282,1,137.1,1,1,1,Lost
14484,50,1,321.92,3,1,2,New Customers
14485,39,1,162.8,3,1,1,New Customers
14487,27,6,1103.6299999999999,3,4,3,Champions
14488,68,1,1064.28,2,1,3,Potential Loyalists
14489,207,1,463.38,1,1,2,Lost
14491,175,2,340.93,1,2,2,Potential Loyalists
14493,7,5,2343.29,4,4,4,Champions
14494,26,1,139.56,3,1,1,New Customers
14495,51,2,123.80000000000001,3,2,1,New Customers
14496,312,2,538.8100000000001,1,2,2,Potential Loyalists
14497,309,1,475.37,1,1,2,Lost
14498,43,5,1787.32,3,4,4,Champions
14499,26,3,808.44,3,3,3,Champions
14500,88,3,356.85,2,3,2,Potential Loyalists
14501,184,2,251.21,1,2,1,Potential Loyalists
14502,20,11,2395.93,3,4,4,Champions
14503,3,6,3511.36,4,4,4,Champions
14504,47,4,673.26,3,3,3,Champions
14505,17,8,5772.58,4,4,4,Champions
14506,17,5,1960.65,4,4,4,Champions
14507,24,6,1350.93,3,4,3,Champions
14508,22,2,268.05,3,2,1,New Customers
14511,11,5,1289.81,4,4,3,Champions
14512,188,2,225.38,1,2,1,Potential Loyalists
14513,207,2,317.35,1,2,2,Potential Loyalists
14514,61,3,990.2,2,3,3,Potential Loyalists
14515,18,6,2056.94,4,4,4,Champions
14517,33,2,330.45,3,2,2,New Customers
14518,64,1,157.42,2,1,1,Potential Loyalists
14520,2,2,270.6,4,2,1,New Customers
14522,24,4,974.54,3,3,3,Champions
14523,108,1,241.09,2,1,1,Potential Loyalists
14524,32,9,1688.03,3,4,4,Champions
14525,20,9,4109.15,3,4,4,Champions
14527,3,55,8067.43,4,4,4,Champions
14528,37,1,364.21999999999997,3,1,2,New Customers
14529,60,3,578.61,2,3,2,Potential Loyalists
14530,26,6,2713.41,3,4,4,Champions
14532,236,4,915.9,1,3,3,Cannot Lose Them
14533,25,7,1745.72,3,4,4,Champions
14534,3,18,4330.5,4,4,4,Champions
14535,60,3,2854.84,2,3,4,Potential Loyalists
14536,260,1,170.95,1,1,1,Lost
14537,58,1,355.56,2,1,2,Potential Loyalists
14538,65,2,388.25,2,2,2,Potential Loyalists
14539,16,2,537.48,4,2,2,New Customers
14540,10,3,952.66,4,3,3,Champions
14541,59,8,1453.35,2,4,3,Potential Loyalists
14542,186,1,103.25,1,1,1,Lost
14543,29,16,3531.93,3,4,4,Champions
14544,24,2,1883.67,3,2,4,New Customers
14546,5,5,2573.93,4,4,4,Champions
14547,4,8,3862.9,4,4,4,Champions
14548,151,2,652.8,1,2,3,Potential Loyalists
14549,311,1,289.24,1,1,2,Lost
14550,11,2,757.37,4,2,3,New Customers
14551,18,2,186.23,4,2,1,New Customers
14552,152,1,164.22,1,1,1,Lost
14553,19,5,694.27,3,4,3,Champions
14554,10,4,2254.54,4,3,4,Champions
14555,57,2,312.54,2,2,2,Potential Loyalists
14557,85,1,788.38,2,1,3,Potential Loyalists
14560,7,21,2136.97,4,4,4,Champions
14561,76,3,1080.76,2,3,3,Potential Loyalists
14562,4,18,4926.87,4,4,4,Champions
14565,96,4,2949.12,2,3,4,Potential Loyalists
14567,57,2,1530.3600000000001,2,2,3,Potential Loyalists
14569,1,1,227.39,4,1,1,New Customers
14570,281,2,218.06,1,2,1,Potential Loyalists
14572,3,7,2764.64,4,4,4,Champions
14573,180,9,1588.97,1,4,4,Cannot Lose Them
14576,372,1,35.400000000000006,1,1,1,Lost
14577,13,4,859.71,4,3,3,Champions
14578,3,1,168.63,4,1,1,New Customers
14581,17,1,138.6,4,1,1,New Customers
14582,41,1,114.11,3,1,1,New Customers
14583,6,5,986.96,4,4,3,Champions
14584,169,4,969.26,1,3,3,Cannot Lose Them
14585,50,1,157.05,3,1,1,New Customers
14586,277,1,237.35999999999999,1,1,1,Lost
14587,19,9,1580.29,3,4,4,Champions
14589,372,1,39.75,1,1,1,Lost
14591,15,4,1286.31,4,3,3,Champions
14592,35,3,557.94,3,3,2,Potential Loyalists
14593,22,3,617.15,3,3,2,Potential Loyalists
14594,7,2,363.33,4,2,2,New Customers
14595,20,6,1740.6000000000001,3,4,4,Champions
14597,11,2,866.24,4,2,3,New Customers
14598,44,1,221.97,3,1,1,New Customers
14600,306,1,393.33000000000004,1,1,2,Lost
14601,11,1,213.96,4,1,1,New Customers
14606,1,90,11413.2,4,4,4,Champions
14607,16,12,9396.54,4,4,4,Champions
14608,4,4,1785.15,4,3,4,Champions
14616,243,3,406.08000000000004,1,3,2,At Risk
14618,9,3,523.44,4,3,2,Potential Loyalists
14619,246,1,394.44,1,1,2,Lost
14620,206,2,412.78000000000003,1,2,2,Potential Loyalists
14621,1,5,1737.51,4,4,4,Champions
14622,185,1,320.58000000000004,1,1,2,Lost
14623,32,5,886.7,3,4,3,Champions
14624,57,2,225.85,2,2,1,Potential Loyalists
14625,196,2,865.73,1,2,3,Potential Loyalists
14626,24,4,2751.32,3,3,4,Champions
14628,91,2,655.01,2,2,3,Potential Loyalists
14629,4,2,921.96,4,2,3,New Customers
14631,51,3,1006.98,3,3,3,Champions
14632,263,1,114.56,1,1,1,Lost
14633,266,1,344.90000000000003,1,1,2,Lost
14636,36,2,609.85,3,2,2,New Customers
14638,51,1,443.6,3,1,2,New Customers
14639,52,6,2848.89,2,4,4,Potential Loyalists
14640,24,6,2074.08,3,4,4,Champions
14641,22,1,110.46000000000001,3,1,1,New Customers
14642,59,1,96.12,2,1,1,Potential Loyalists
14643,170,2,693.8100000000001,1,2,3,Potential Loyalists
14644,68,2,830.76,2,2,3,Potential Loyalists
14645,157,2,557.14,1,2,2,Potential Loyalists
14646,2,63,158967.8,4,4,4,Champions
14647,201,1,236.04000000000002,1,1,1,Lost
14649,5,4,1372.35,4,3,3,Champions
14651,67,2,602.9,2,2,2,Potential Loyalists
14652,77,1,114.18,2,1,1,Potential Loyalists
14653,1,7,1926.65,4,4,4,Champions
14655,8,4,1932.23,4,3,4,Champions
14656,169,2,291.05,1,2,2,Potential Loyalists
14657,18,4,848.22,4,3,3,Champions
14658,5,2,207.2,4,2,1,New Customers
14659,9,9,2529.93,4,4,4,Champions
14660,87,2,285.74,2,2,1,Potential Loyalists
14661,27,1,107.95,3,1,1,New Customers
14662,29,4,741.37,3,3,3,Champions
14664,20,2,636.24,3,2,3,New Customers
14665,61,5,1717.05,2,4,4,Potential Loyalists
14666,24,1,195.25,3,1,1,New Customers
14667,11,25,9094.61,4,4,4,Champions
14669,242,3,1225.34,1,3,3,Cannot Lose Them
14670,280,2,392.86,1,2,2,Potential Loyalists
14672,235,2,765.5500000000001,1,2,3,Potential Loyalists
14673,3,5,1736.4,4,4,4,Champions
14675,16,1,596.36,4,1,2,New Customers
14676,31,6,2290.7200000000003,3,4,4,Champions
14680,25,16,25618.61,3,4,4,Champions
14681,71,3,498.95,2,3,2,Potential Loyalists
14682,188,2,52.0,1,2,1,Potential Loyalists
14684,26,5,1201.51,3,4,3,Champions
14687,107,1,549.1800000000001,2,1,2,Potential Loyalists
14688,8,21,5554.1,4,4,4,Champions
14689,209,1,112.80000000000001,1,1,1,Lost
14690,44,2,355.05,3,2,2,New Customers
14691,31,5,2114.33,3,4,4,Champions
14692,137,4,591.55,2,3,2,Potential Loyalists
14693,265,1,172.9,1,1,1,Lost
14696,4,7,2078.95,4,4,4,Champions
14697,218,2,188.61,1,2,1,Potential Loyalists
14698,2,5,1217.27,4,4,3,Champions
14699,214,1,109.13000000000001,1,1,1,Lost
14700,32,3,2195.1,3,3,4,Champions
14701,11,9,2105.69,4,4,4,Champions
14702,1,17,3065.34,4,4,4,Champions
14703,15,1,318.17,4,1,2,New Customers
14704,20,7,1463.96,3,4,3,Champions
14705,199,1,179.0,1,1,1,Lost
14708,3,3,988.13,4,3,3,Champions
14709,15,13,4921.04,4,4,4,Champions
14710,14,4,599.48,4,3,2,Potential Loyalists
14711,10,11,2184.62,4,4,4,Champions
14712,29,3,917.07,3,3,3,Champions
14713,9,11,2662.2,4,4,4,Champions
14714,24,1,79.55,3,1,1,New Customers
14715,25,4,850.4300000000001,3,3,3,Champions
14716,43,2,307.51,3,2,2,New Customers
14719,2,5,1581.84,4,4,4,Champions
14720,6,3,612.96,4,3,2,Potential Loyalists
14722,147,1,180.42,1,1,1,Lost
14723,10,6,1105.41,4,4,3,Champions
14725,25,1,655.58,3,1,3,New Customers
14727,274,1,116.03,1,1,1,Lost
14729,374,1,313.49,1,1,2,Lost
14730,1,8,1788.17,4,4,4,Champions
14731,47,3,380.02,3,3,2,Potential Loyalists
14732,8,8,2685.54,4,4,4,Champions
14733,16,12,9585.91,4,4,4,Champions
14735,4,31,6050.6900000000005,4,4,4,Champions
14737,4,3,1164.55,4,3,3,Champions
14738,43,7,1294.5,3,4,3,Champions
14739,4,7,3132.84,4,4,4,Champions
14740,197,3,1380.41,1,3,3,Cannot Lose Them
14741,12,6,1306.74,4,4,3,Champions
14744,16,7,1084.98,4,4,3,Champions
14745,113,5,1220.26,2,4,3,Potential Loyalists
14747,249,1,294.3,1,1,2,Lost
14748,29,5,1415.75,3,4,3,Champions
14752,44,1,180.84,3,1,1,New Customers
14753,87,1,563.15,2,1,2,Potential Loyalists
14754,45,2,638.05,3,2,3,New Customers
